"_id.Fisher ID",_id.reportDate,reportName,reportDate,group,category,Fisher ID,Shoot Start,Shoot Start Location,Shoot Finish,Shoot Finish Location,Shot Depth (m),Haul Start,Haul End,Comments (Catch),Main Species Index,Main Species,Main Catch Weight (kg),Record Bycatch (Y/N),Fishing Gear,Bait Used,No Hooks,Line Length (m),Mitigation Study,Mitigation type,Fisher Sampling (Y/N),Comments,Bycatch Index,Bycatch Species,Individual / Group,Sex,Alive Count,Dead Count,Retained Count,Total Alive Weight (kg),Total Dead Weight (kg),Total Retained Weight (Kg),Photo (First),Sampled Species Index,Sampled Species,Number of Individuals,Length Category,Sex (Sampled Species),Comments (Sampled Species),AST Correlation ID,APP Correlation ID,Uploaded Date
FM000008,2021-11-09T00:00:00.000Z,FM000008,2021-11-09T00:00:00.000Z,2.0,,FM000008,2021-11-09T22:00:00.000Z,"5006.02,531.37",1899-12-30T00:00:00.000Z,NA,20,,,NA,0,Sardine,4000,Y,,,,,,,N,NA,0,mackerel,Group,,0,0,300,NA,NA,NA,NA,NA,NA,,,NA,NA,b4f741b1-4788-488e-9396-a6b5d5d4d6da,BE8E800F65E04D7493854FD6FB73CE13,2021-11-09T22:50:03.453Z
FM000008,2021-10-13T00:00:00.000Z,FM000008,2021-10-13T00:00:00.000Z,2.0,,FM000008,2021-10-12T23:00:00.000Z,"5005.33,531.57",1899-12-30T00:00:00.000Z,NA,25,,,NA,0,Sardine,1300,Y,,,,,,,N,NA,0,"mackerel ",Group,,0,0,200,NA,NA,NA,NA,NA,NA,,,NA,NA,8dc993d8-e90c-4e52-95f8-e5f14fd282d3,C91F2150748E41FCB33ABD6BDB46EBFE,2021-10-13T00:06:56.846Z
FM000008,2021-10-13T00:00:00.000Z,FM000008,2021-10-13T00:00:00.000Z,2.0,,FM000008,2021-10-13T19:00:00.000Z,"5005.72,531.44",1899-12-30T00:00:00.000Z,NA,0,,,NA,0,Sardine,500,N,,,,,,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,9f773587-3815-4540-8fcd-98e384200c18,F76629B6F6EF4CF096D61F551327E31E,2021-10-13T22:23:03.178Z
FM000008,2021-10-11T00:00:00.000Z,FM000008,2021-10-11T00:00:00.000Z,2.0,,FM000008,2021-10-10T20:00:00.000Z,"5005.44,530.06",1899-12-30T00:00:00.000Z,NA,30,,,NA,0,Sardine,6000,N,,,,,,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,82c51be2-9b24-4f92-8ec0-2bfa513a7907,338FAABBBAAE4472AE002DCEEFA645E3,2021-10-11T17:12:10.520Z
FM000008,2021-10-11T00:00:00.000Z,FM000008,2021-10-11T00:00:00.000Z,2.0,,FM000008,2021-10-11T22:30:00.000Z,"5003.11,533.97",1899-12-30T00:00:00.000Z,NA,30,,,NA,0,Sardine,5000,N,,,,,,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,4f083b99-583a-4f70-8f91-bad5f040e499,7E0C53FCA592492191E049943D007752,2021-10-11T21:47:08.538Z
FM000008,2021-10-11T00:00:00.000Z,FM000008,2021-10-11T00:00:00.000Z,2.0,,FM000008,2021-10-11T21:00:00.000Z,"5003.16,534.07",1899-12-30T00:00:00.000Z,NA,0,,,NA,0,Sardine,6000,N,,,,,,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,2f055dc9-77d7-45c4-ba54-ad030102be6c,F9DDEF06E67649579ED834C6E7F49A16,2021-10-11T21:47:06.811Z
FM000008,2021-10-11T00:00:00.000Z,FM000008,2021-10-11T00:00:00.000Z,2.0,,FM000008,2021-10-10T21:45:00.000Z,"5005.63,528.19",1899-12-30T00:00:00.000Z,NA,30,,,NA,0,Sardine,7000,Y,,,,,,,N,NA,0,scad,Group,,0,0,50,NA,NA,NA,NA,NA,NA,,,NA,NA,413bd63a-cad5-46bc-ab5f-9ef23da9d21a,4C4FD18EC5E6467883FC50062B5D2ACB,2021-10-11T17:12:12.004Z
FM000008,2021-11-07T00:00:00.000Z,FM000008,2021-11-07T00:00:00.000Z,2.0,,FM000008,2021-11-07T20:00:00.000Z,"5007.13,530.04",1899-12-30T00:00:00.000Z,NA,12,,,NA,0,Sardine,12000,Y,,,,,,,N,NA,0,mackerel,Group,,0,0,750,NA,NA,NA,NA,NA,NA,,,NA,NA,19781538-9476-4d4d-8e27-377393516086,D6DD489711C541D3AD65E1419EF5E4FD,2021-11-07T21:41:23.415Z
FM000008,2021-09-15T00:00:00.000Z,FM000008,2021-09-15T00:00:00.000Z,2.0,,FM000008,2021-09-15T03:00:00.000Z,"5004.28,527.18",1899-12-30T00:00:00.000Z,NA,30,,,NA,0,Sardine,3500,Y,,,,,,,N,NA,0,mackerel,Group,,0,0,30,NA,NA,NA,NA,NA,NA,,,NA,NA,31632590-f55e-45e5-b6ba-a010ab1c5255,0CE139AA20424C67AD727C35BE738356,2021-09-15T02:43:28.917Z
FM000008,2021-09-15T00:00:00.000Z,FM000008,2021-09-15T00:00:00.000Z,2.0,,FM000008,2021-09-15T02:00:00.000Z,"5003.48,526.34",1899-12-30T00:00:00.000Z,NA,30,,,NA,0,Sardine,500,N,,,,,,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,bbd48443-a191-44e8-af17-b68d567a2e01,74F4860688C64F3380E03A9D3D21410D,2021-09-15T02:43:28.608Z
FM000008,2021-09-15T00:00:00.000Z,FM000008,2021-09-15T00:00:00.000Z,2.0,,FM000008,2021-09-15T01:00:00.000Z,"5003.68,526.86",1899-12-30T00:00:00.000Z,NA,30,,,NA,0,Sardine,2500,N,,,,,,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,fb57208a-eedc-4d9d-a7a5-a5e861d7f61c,A59F4AFA253C4B40AC47388076895F9A,2021-09-15T02:43:26.399Z
FM000008,2022-01-30T00:00:00.000Z,FM000008,2022-01-30T00:00:00.000Z,2.0,,FM000008,2022-01-27T17:00:00.000Z,"5006.03,531.84",1899-12-30T00:00:00.000Z,NA,0,,,NA,0,Sardine,4500,N,,,,,,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,d2989640-6f6e-4f09-9f07-1da4e8cb43fd,D2B65969C79B46C68F314B5751B4C896,2022-01-30T18:22:05.515Z
FM000008,2022-01-30T00:00:00.000Z,FM000008,2022-01-30T00:00:00.000Z,2.0,,FM000008,2022-01-30T17:00:00.000Z,"5005.38,531.71",1899-12-30T00:00:00.000Z,NA,18,,,NA,0,Sardine,12000,N,,,,,,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,359ce5e5-2d57-4088-a8f3-24cf54ddf8a0,BC09A424B09C4D888FD0DFB3FC76CFC2,2022-01-30T18:22:04.913Z
FM000008,2022-01-12T00:00:00.000Z,FM000008,2022-01-12T00:00:00.000Z,2.0,,FM000008,2022-01-11T16:30:00.000Z,"5002.38,538.66",1899-12-30T00:00:00.000Z,NA,18,,,NA,0,Sardine,15000,N,,,,,,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,4689424a-5b9a-4e89-91e8-5f9ecc6fdd52,B4DDAED4E88A45499FCC5EABFCC7CB31,2022-01-12T20:03:26.136Z
FM000008,2022-01-12T00:00:00.000Z,FM000008,2022-01-12T00:00:00.000Z,2.0,,FM000008,2022-01-12T17:00:00.000Z,"5004.2,532.07",1899-12-30T00:00:00.000Z,NA,25,,,NA,0,Sardine,15000,N,,,,,,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,328a921b-ff1d-4e90-a76d-fbe140550209,2D7F063EBE654F0F840B6C41EBA53BF8,2022-01-12T20:04:12.046Z
FM000008,2021-12-13T00:00:00.000Z,FM000008,2021-12-13T00:00:00.000Z,2.0,,FM000008,2021-12-13T19:00:00.000Z,"5006.93,531.02",1899-12-30T00:00:00.000Z,NA,13,,,NA,0,Sardine,11000,N,,,,,,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,72c8b127-be65-4a4e-80ee-e00e0cfa658a,D53AAA72306646AFAB48A366890DAF59,2021-12-13T20:33:09.321Z
FM000008,2021-12-13T00:00:00.000Z,FM000008,2021-12-13T00:00:00.000Z,2.0,,FM000008,2021-12-13T07:00:00.000Z,"5006.57,531.35",1899-12-30T00:00:00.000Z,NA,15,,,NA,0,Sardine,10000,Y,,,,,,,N,NA,0,mackerel,Group,,0,0,100,NA,NA,NA,NA,NA,NA,,,NA,NA,bc72287e-3c0b-4c06-9c0d-e3d833bc73ca,891CB1DF074E49C0B5302D43CD476143,2021-12-13T20:33:08.929Z
FM000008,2021-10-08T00:00:00.000Z,FM000008,2021-10-08T00:00:00.000Z,2.0,,FM000008,2021-10-08T20:00:00.000Z,"5004.93,528.4",1899-12-30T00:00:00.000Z,NA,30,,,NA,0,Sardine,4000,N,,,,,,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,7b1f5d93-6afe-4d8e-8df1-89106d040f53,83CD34A4760E4ABB9795D9687C395ADC,2021-10-08T21:10:29.589Z
FM000009,2021-02-04T00:00:00.000Z,FM000009,2021-02-04T00:00:00.000Z,2.0,,FM000009,2021-02-04T09:37:10.604Z,"50.4839338497975,-3.5262457771675",2021-02-04T12:37:06.204Z,NA,5,,,NA,0,Sardine,9000,N,,,,,,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,863faa12-de2c-408d-b873-e9eca3eefcfa,3436808BCC66EB11905ABB54FD1D404B,2021-02-04T13:34:59.537Z
FM000008,2021-07-28T00:00:00.000Z,FM000008,2021-07-28T00:00:00.000Z,2.0,,FM000008,2021-07-27T23:00:00.000Z,"5003.58,526.8",1899-12-30T00:00:00.000Z,NA,30,,,NA,0,Sardine,1000,N,,,,,,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,29ebdfcd-e15e-4a7c-9952-bc14a8b8eb6b,1E69A49160E44D18A01FC40CB52B7CA0,2021-07-28T01:01:20.385Z
FM000008,2021-07-28T00:00:00.000Z,FM000008,2021-07-28T00:00:00.000Z,2.0,,FM000008,2021-07-27T02:00:00.000Z,"5006.21,532.04",1899-12-30T00:00:00.000Z,NA,10,,,NA,0,Sardine,4500,Y,,,,,,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,f28bfc7a-bda7-4eb9-8405-fea662afd784,C2B559A780B64994B6F79F7A658364B5,2021-07-28T01:01:17.123Z
FM000008,2021-07-28T00:00:00.000Z,FM000008,2021-07-28T00:00:00.000Z,2.0,,FM000008,2021-07-28T01:00:00.000Z,"5003.5,527.23",1899-12-30T00:00:00.000Z,NA,30,,,NA,0,Sardine,3000,Y,,,,,,,N,NA,0,"Sun fish ",Individual,,1,0,0,NA,NA,NA,NA,NA,NA,,,NA,NA,26c8d1e0-19ff-4c18-858c-c5c0f2549a77,19D6C92B917C4ABCB1B4CBFE20DC6580,2021-07-28T01:01:20.715Z
FM000008,2022-02-07T00:00:00.000Z,FM000008,2022-02-07T00:00:00.000Z,2.0,,FM000008,2022-02-06T18:00:00.000Z,"5006.11,531.74",1899-12-30T00:00:00.000Z,NA,22,,,NA,0,Sardine,11000,N,,,,,,,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,1a43d10d-e910-47f3-9c60-4d8382473922,B330ECAE6549433AB35F150928F15CB2,2022-02-07T20:13:50.450Z
